Key,Value
2006_MICHIGAN,98069.0
2005_MICHIGAN,100638.0
2004_MICHIGAN,97014.0
2003_MICHIGAN,89595.0
2002_MICHIGAN,98849.0
2001_MICHIGAN,97031.0
2000_MICHIGAN,96094.0
1999_MICHIGAN,93220.0
1998_MICHIGAN,90529.0
1997_MICHIGAN,88051.0
1996_MICHIGAN,83179.0
1995_MICHIGAN,80522.0
1994_MICHIGAN,80267.0
1993_MICHIGAN,82301.0
1992_MICHIGAN,82967.0
1991_MICHIGAN,80008.0
2018_MINNESOTA,57259.83
2017_MINNESOTA,56714.54
2016_MINNESOTA,55985.23
2015_MINNESOTA,55689.64
2014_MINNESOTA,54412.59
2013_MINNESOTA,53584.59
2012_MINNESOTA,52832.26
2011_MINNESOTA,52671.71
2010_MINNESOTA,52839.12
2009_MINNESOTA,53083.0
2008_MINNESOTA,52975.0
2007_MINNESOTA,51880.0
2006_MINNESOTA,51107.0
2005_MINNESOTA,52152.0
2004_MINNESOTA,51611.0
2003_MINNESOTA,52808.0
2002_MINNESOTA,53081.0
2001_MINNESOTA,53457.0
2000_MINNESOTA,56010.0
1999_MINNESOTA,54449.0
1998_MINNESOTA,51998.0
1997_MINNESOTA,48245.0
1996_MINNESOTA,46971.0
1995_MINNESOTA,46958.0
1994_MINNESOTA,46956.0
1993_MINNESOTA,45050.0
1992_MINNESOTA,44903.0
1991_MINNESOTA,43574.0
2018_MISSISSIPPI,31624.51
2017_MISSISSIPPI,31924.48
2016_MISSISSIPPI,32175.03
2015_MISSISSIPPI,32311.15
2014_MISSISSIPPI,32292.27
2013_MISSISSIPPI,32613.46
2012_MISSISSIPPI,32006.66
2011_MISSISSIPPI,32254.83
2010_MISSISSIPPI,33103.49
2009_MISSISSIPPI,33358.0
2008_MISSISSIPPI,33560.0
2007_MISSISSIPPI,32351.0
2006_MISSISSIPPI,31433.0
2005_MISSISSIPPI,31321.0
2004_MISSISSIPPI,32591.0
2003_MISSISSIPPI,31598.0
2002_MISSISSIPPI,31213.0
2001_MISSISSIPPI,31006.0
2000_MISSISSIPPI,30722.0
1999_MISSISSIPPI,31140.0
1998_MISSISSIPPI,29441.0
1997_MISSISSIPPI,29293.0
1996_MISSISSIPPI,28997.0
1995_MISSISSIPPI,28866.0
1994_MISSISSIPPI,28376.0
1993_MISSISSIPPI,27829.0
1992_MISSISSIPPI,28111.0
1991_MISSISSIPPI,28062.0
2018_MISSOURI,68496.29
2017_MISSOURI,67926.23
2016_MISSOURI,67635.28
2015_MISSOURI,67355.55
2014_MISSOURI,66651.04
2013_MISSOURI,66248.19
2012_MISSOURI,66251.53
2011_MISSOURI,66734.84
2010_MISSOURI,67795.77
2009_MISSOURI,68015.0
2008_MISSOURI,68430.0
2007_MISSOURI,67521.0
2006_MISSOURI,67076.0
2005_MISSOURI,65847.0
2004_MISSOURI,65169.0
2003_MISSOURI,66717.0
2002_MISSOURI,65240.0
2001_MISSOURI,64735.0
2000_MISSOURI,63890.0
1999_MISSOURI,62449.0
1998_MISSOURI,60889.0
1997_MISSOURI,59428.0
1996_MISSOURI,57951.0
1995_MISSOURI,56606.0
1994_MISSOURI,54860.0
1993_MISSOURI,52984.0
1992_MISSOURI,52643.0
1991_MISSOURI,52359.0
2018_MONTANA,10515.4
2017_MONTANA,10555.18
2016_MONTANA,10412.36
2015_MONTANA,10234.46
2014_MONTANA,10310.32
2013_MONTANA,10199.89
2012_MONTANA,10152.67
2011_MONTANA,10360.99
2010_MONTANA,10521.25
2009_MONTANA,10467.0
2008_MONTANA,10519.0
2007_MONTANA,10398.0
2006_MONTANA,10369.0
2005_MONTANA,10224.0
2004_MONTANA,10301.0
2003_MONTANA,10362.0
2002_MONTANA,10408.0
2001_MONTANA,10411.0
2000_MONTANA,10353.0
1999_MONTANA,10221.0
1998_MONTANA,10228.0
1997_MONTANA,10268.0
